,season,episode,category,value,clue,answer
319,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",POTPOURRI,600,Our largest national park outside Alaska,Yellowstone
320,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",TV SITCOMS,600,"""Bub"" was Michael Francis O'Casey's nickname on this series",My Three Sons
321,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",DESERTS,600,The Petrified Forest is in this brilliantly colored Arizona desert,the Painted Desert
322,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990","""X"", ""Y"", ""Z""",600,"Personally, we think this tree's name sounds like a personal pronoun",yew
323,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",1989,800,1 of 2 artists whose works led to a dispute between the Nat'l Endowment for the Arts & Senator Helms,Mapplethorpe (or Andres Serrano)
324,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",RELIGION,800,"Surprisingly, this Jewish holiday falls on the 1st of Tishri, which the Bible calls the 7th mo.",the Jewish New Year (or Rosh Hashanah)
325,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",POTPOURRI,800,The current cost of mailing a standard postcard,15 cents
326,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",TV SITCOMS,800,"""Blood on the Badge"" was a novel written by Detective Ron Harris on this sitcom",Barney Miller
327,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",DESERTS,800,Desert sand consists mainly of grains of this hard mineral,silicon dioxide (or quartz)
328,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990","""X"", ""Y"", ""Z""",800,The Spaniards went searching for the 7 cities of Cibola & found these Indians,the Zuni Indians
329,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",1989,1000,He died in Hawaii in September at age 72,Ferdinand Marcos
330,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",RELIGION,1000,"The term ""puritan"" first described a faction within this church",the Anglican Church (or the Church of England)
331,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",POTPOURRI,1000,"If you cut yourself while shaving, you may want to use this stick of alum to stop the bleeding",a styptic pencil
332,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",TV SITCOMS,1000,"The relationship of Granny to Jed Clampett in ""The Beverly Hillbillies""",mother-in-law
333,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",DESERTS,1000,"Containing much vegetation, this part of southern Africa is considered semidesert, not true desert",the Kalahari
334,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990","""X"", ""Y"", ""Z""",1000,Socrates' shrewish spouse,Xanthippe
335,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",WORLD LITERATURE,500,This Upton Sinclair book helped convince Teddy Roosevelt to back the Pure Food & Drug Act,The Jungle
336,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",U.S. GOVERNMENT,500,"To thwart counterfeiters, this agency printed ""Green Cards"" in pink in 1989",the INS (Immigration & Naturalization Service)
337,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",CLASSICAL MUSIC,500,"When his ""Lohengrin"" premiered in 1850, this composer was in exile in Switzerland",Wagner
338,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",THE NEW WORLD,500,A stockade across Lower Manhattan built to protect the colony gave its name to this street,Wall Street
339,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",SKYSCRAPERS,500,The mast atop the Empire State Building was designed as a mooring for these rigid airships,dirigibles
340,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",ROYALTY,500,King Boris III of Bulgaria was the son-in-law of this country's King Victor Emmanuel III,Italy
341,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",WORLD LITERATURE,1000,"In this novel, Dostoevski's last, a son is falsely accused of murdering his father",The Brothers Karamazov
342,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",U.S. GOVERNMENT,1000,"This agency produces about 22,000 copies of the Congressional Record each day",Government Printing Office
343,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",CLASSICAL MUSIC,1000,"Schubert's ""Quintet for Piano & Strings in a Major"" has been given this ""fishy"" nickname","""The Trout"""
344,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",THE NEW WORLD,1000,Ponce de Leon explored much of Florida while looking for this,the Fountain of Youth
345,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",SKYSCRAPERS,1000,"You can see the edge of the Great Plains to the west from the ""Skydeck"" of this tallest U.S. skyscraper",the Sears Tower
346,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",ROYALTY,1000,"Before allowing Portugal's Manuel I to marry their daughter, this couple forced him to expel the Jews",Ferdinand & Isabella
347,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",WORLD LITERATURE,1500,For 10 years this greatest of German poets practically ran the duchy of Saxe-Weimar,Goethe
348,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",U.S. GOVERNMENT,"DD: 7,500",The Food Stamp Program is administered by this Cabinet department,the Department of Agriculture
349,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",CLASSICAL MUSIC,"DD: 3,000","Composer of the following work, known the world over:",(Frederic) Chopin
350,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",THE NEW WORLD,1500,"The Manhasset, Shinnecock, Patchogue & Montauk Indians all lived on this island",Long Island
351,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",SKYSCRAPERS,1500,World Almanac lists the Gateway Arch as this city's tallest building,St. Louis
352,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",ROYALTY,1500,King Gustav VI of this country was an archaeologist & an authority on Chinese ceramics,Sweden
353,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",WORLD LITERATURE,2000,"This Greek writer continued the story of Ulysses in his 1938 poem, ""The Odyssey: A Modern Sequel""",Nikos Kazantzakis
354,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",U.S. GOVERNMENT,2000,In August 1989 Colin Powell became the first Black appointed to this position,the Head of the Joint Chiefs of Staff
355,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",CLASSICAL MUSIC,2000,"At the young age of 38, he was chosen to direct the Boston Symphony, the 1st Asian so honored",Seiji Ozawa
356,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",THE NEW WORLD,2000,This Russian capital of Alaska was originally called New Archangel,Sitka
357,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",SKYSCRAPERS,2000,The state office tower named for former Gov. James A. Rhodes is this city's tallest building,"Columbus(, Ohio)"
358,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",ROYALTY,2000,Her royal blood made her a suitable wife for Napoleon; she was the niece of Marie Antoinette,Maria Luisa
359,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",WORLD LITERATURE,2500,"King Louis XIV provided this author of ""The Misanthrope"" with a permanent theatre near the Louvre",Moliere
360,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",U.S. GOVERNMENT,2500,"In 1983 this agency's 1st head, Wm. Ruckelshaus, again assumed its reins, succeeding Anne Burford",the Environmental Protection Agency
361,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",CLASSICAL MUSIC,2500,"Pierluigi, 16th c. composer of the ""Mass of Pope Marcellus II"", is better known by this name of his hometown",Palestrina
362,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",THE NEW WORLD,2500,"Named for landowner Abraham Martin, the Plains of Abraham were the site of this war's key battle",the French & Indian War
363,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",SKYSCRAPERS,2500,German architect & father of the International Style who was known for his steel & glass skyscrapers,Mies van der Rohe
364,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",ROYALTY,2500,"The only son of Nicholas II, he was the 1st male heir born to a reigning Romanov czar since the 1600s",Alexei
365,superjeopardy,"Super Jeopardy! show #8 - Saturday, August 4, 1990",SHAKESPEAREAN QUOTES,,"The famous line ""Out, out, brief candle!"" is spoken after the announcement of this woman's death",Lady Macbeth
366,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",HAIL TO THE CHIEF,200,He was impeached in 1868 but was acquitted by a margin of 1 vote,(Andrew) Johnson
367,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",SCULPTURE,200,"Though it sounds cold, the Greeks carved these decorative bands on the sides of buildings",a frieze
368,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",TOMs & THOMASes,200,"His fans had high hopes that he'd win an Oscar this year for ""Born on the Fourth of July""",Tom Cruise
369,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",1979,200,In a 1200-page report the Surgeon General linked doing this to heart & lung disease & cancer,smoking
370,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",WORLD TRAVEL,200,"EPCOT, as in EPCOT Center, is an acronym for ""Experimental Prototype Community of"" this",Tomorrow
371,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",JIM HENSON,200,"While it ran from 1976-81, it was the world's most watched first-run syndicated TV show",The Muppet Show
372,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",HAIL TO THE CHIEF,400,"He had 48 grandchildren, 1 of whom also became president",William (Henry) Harrison
373,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",SCULPTURE,400,"Using drills & dynamite, Gutzon Borglum began this massive work in 1927",Mount Rushmore
374,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",TOMs & THOMASes,400,"He turned professional ""hit man"" in 1977, the same year he won the Golden Gloves championship",Thomas Hearns
375,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",1979,400,"Pope John Paul II visited this country in June, the first visit of a pope to a Communist country",Poland
376,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",WORLD TRAVEL,400,Jasper National Park in this country has special snow coaches for tours of the ice fields,Canada
377,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",JIM HENSON,400,"Named for a friend, this soft-spoken character was said to be Henson's alter ego",Kermit the Frog
378,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",HAIL TO THE CHIEF,600,"Nicknamed ""Handsome Frank"", he had college chum N. Hawthorne write his campaign bio",Franklin Pierce
379,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",SCULPTURE,600,"Modern American sculptor known for his life-size plaster casts of people put in ""real"" settings",(George) Segal
380,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",TOMs & THOMASes,600,He's the current Speaker of the House,Tom Foley
381,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",1979,600,A 31-year state of war between these 2 nations ended in March with a treaty signed in the U.S.,Israel & Egypt
382,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",WORLD TRAVEL,600,"You have to go to France, not Switzerland, to climb this highest peak in the Alps",Mont Blanc
383,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",JIM HENSON,600,"Back in the '60s this co. asked Jim to develop characters for its NET production of ""Sesame Street""",Children\'s Television Workshop
384,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",HAIL TO THE CHIEF,"DD: 1,400","In a 1964 survey, he was named 1 of the 2 greatest engineers in U.S. history",(Herbert) Hoover
385,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",SCULPTURE,800,"His reclining figures can be seen at the Tate Gallery, Unesco in Paris & Lincoln Center",(Henry) Moore
386,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",TOMs & THOMASes,800,"March 7 is the feast day of this Medieval saint, also known as the ""Angelic Doctor""",Thomas Aquinas
387,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",1979,800,In January the Pol Pot regime was overthrown as this Cambodian city fell to rebels,Phnom Penh
388,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",WORLD TRAVEL,800,"Treetops, the Ark & Mountain Lodge are 3 famous game-viewing lodges in this East African country",Kenya
389,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",JIM HENSON,800,"As Ernie, Jim Henson was ""awfully fond"" of this title toy that earned him a hit record",Rubber Duckie
390,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",HAIL TO THE CHIEF,1000,"Not only was he the 1st president to win a Nobel Prize, he was also the first American to do so",Theodore Roosevelt
391,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",SCULPTURE,1000,Duke Cosimo I commissioned Cellini to produce the bronze of this man holding Medusa's head,Perseus
392,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",TOMs & THOMASes,1000,"""Jitterbug Perfume"" is a book written by this ""King of Underground Farce""",Tom Robbins
393,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",1979,1000,A jury awarded $10.5 million to the estate of this late employee of a Kerr-McGee plutonium plant,(Karen) Silkwood
394,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",WORLD TRAVEL,1000,The Algarve is the major vacation area of this European country,Portugal
395,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",JIM HENSON,1000,The Skeksis and the Mystics were saved by the Gelflings in this 1982 fantasy film,The Dark Crystal
396,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",BEST SELLERS,500,"Completes the title of Thomas Harris' 1969 book ""I'm OK...""",You\'re OK
397,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NOTABLE WOMEN,500,U.S. News reports an April Gallup survey ranked her as Britain's least popular P.M. since 1938,(Margaret) Thatcher
398,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",BODIES OF WATER,500,"The Strait of Belle Isle separates the Island of Newfoundland from this, its mainland terr.",Labrador
399,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NEW TESTAMENT,500,"According to I Timothy 6:10, the love of this ""is the root of all evil""",money
400,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NUCLEAR PHYSICS,500,A cyclotron uses this type of field to pull particles into orbit,an electromagnetic field
401,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",BEST SELLERS,1000,"""My Life in Three Acts"" is the latest volume of memoirs by this First Lady of the American Theatre",Helen Hayes
402,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NOTABLE WOMEN,1000,"The wife of Time magazine's founder, she was awarded the Presidential Medal of Freedom in 1983",Clare Luce
403,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",BODIES OF WATER,1000,"The Chukchi, Barents & Kara Seas are among those that surround this ocean",the Arctic
404,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NEW TESTAMENT,1000,"At least 13 of the epistles, including Romans & Galatians, were written by this apostle",Paul
405,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NUCLEAR PHYSICS,1000,Isotopes of this element are the most commonly used nuclear fuel in reactors,uranium
406,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",BEST SELLERS,1500,"His novel ""The Stand"" was 1st published in 1978, but an uncut version was released in 1990",(Stephen) King
407,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NOTABLE WOMEN,1500,This long-time rival of Hedda Hopper was one of America's first movie columnists,Louella Parsons
408,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",THE VIKINGS,1500,This French region was colonized by the Vikings in the 900s & is named for them,Normandy
409,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",BODIES OF WATER,1500,"This river in the Northwest U.S. was named for the ship of its discoverer, Capt. Robert Gray",the Columbia
410,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NEW TESTAMENT,1500,"During the temptation in the wilderness, Satan asked Jesus to turn these into bread",stones
411,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NUCLEAR PHYSICS,1500,Isotopes are atoms having the same number of protons by different numbers of these,neutrons
412,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",BEST SELLERS,2000,"Morley Safer's ""Flashbacks"" describes a return visit to this country after 25 years",Vietnam
413,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NOTABLE WOMEN,2000,"Along with Susan B. Anthony, she founded the Nat'l Woman Suffrage Assn. & became its first president",(Elizabeth Cady) Stanton
414,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",THE VIKINGS,2000,This symbol of Thor was prominent in Viking jewelry,a hammer
415,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",BODIES OF WATER,"DD: 4,000",This bay in New South Wales was so named because many new plant species were found on its shores,Botany Bay
416,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NEW TESTAMENT,"DD: 1,300","In the Sermon on the Mount, Jesus said, ""Blessed are the peacemakers, for they shall be called"" this",the children of God
417,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NUCLEAR PHYSICS,2000,"It's suspected these particles, some of which are charmed, are held together by gluons",quarks
418,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",BEST SELLERS,2500,"""An Inconvenient Woman"" by this author describes morals & murders in L.A.'s high society",Dominick Dunne
419,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NOTABLE WOMEN,2500,"A founder of the Industrial Workers of the World, her slogan was ""Join the union, boys""",Mother Jones
420,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",THE VIKINGS,2500,"Now considered a fake, a stone with these Viking letters was ""found"" in 1898 near Kensington, Minn.",runes
421,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",BODIES OF WATER,2500,"2 of Europe's longest rivers, they both empty into the Black Sea & begin with ""Dn""",the Dnieper & the Dniester
422,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NEW TESTAMENT,2500,"In the Book of Revelation, this archangel does battle with Satan",Michael
423,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",NUCLEAR PHYSICS,2500,The 2 forms of energy produced by splitting an atom,radiation & heat
424,superjeopardy,"Super Jeopardy! show #7 - Saturday, July 28, 1990",TRANSPORTATION,,"This ship was launched September 26, 1934 by the woman for whom it was named",the Queen Mary
425,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",USA,200,"Running from April 1860 to October 1861, it lost the mail only once",Pony Express
426,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",NURSERY RHYMES,200,Gardener described as “quite contrary”,Mary (Mary)
427,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",STARTS WITH “S”,200,"A close-fitting dress usually with a straight skirt & no belt, or a case for a blade",sheath
428,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",WOMEN IN SPORTS,200,"Olympic figure skating champ of 1984 & 1988, she's nicknamed “Katarina the Great”",Katarina Witt
429,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",THE MIDDLE AGES,200,"During the 10th & 11th centuries, the king of France ruled only a narrow strip of land around this city",Paris
430,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",CLASSIC COMEDY TEAMS,200,"In 1928 F. Gosden & Chas. Correll renamed their Sam ’n’ Henry characters this, & the rest is history",Amos ’n’ Andy
431,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",USA,400,A new Orleans park near Basin Street is named for this late trumpeter,Louis Armstrong
432,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",NURSERY RHYMES,400,Weapon the farmer's wife wielded in her attack on 3 blind mice,carving knife
433,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",STARTS WITH “S”,400,"Not a table for serving lunch, it's 2 large ad placards linked by straps & worn over the shoulders",sandwich board
434,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",WOMEN IN SPORTS,400,In 1985 Lynette Woodard became the 1st woman to play basketball for this exhibition team,Harlem Globetrotters
435,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",THE MIDDLE AGES,400,They were trade organizations that fixed wages & set quality standards,guilds
436,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",CLASSIC COMEDY TEAMS,400,Classic comedy team associated with the line “Here's another fine mess you've gotten me into”,Laurel and Hardy
437,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",USA,600,"Among official state nicknames there isn't a “later” state, but there is a “Sooner” state, this one",Oklahoma
438,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",NURSERY RHYMES,600,"While you “ring-a-ring o'roses”, you've got a pocketful of these flowers",posies
439,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",STARTS WITH “S”,600,"In printing, a fine line finishing off the main stroke of a letter",serif
440,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",WOMEN IN SPORTS,600,In 1985 she became the first gymnast to be elected to the U.S. Olympic Hall of Fame,Mary Lou Retton
441,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",THE MIDDLE AGES,600,"This king of England lost territories, was excommunicated & was forced to accept the Magna Carta",King John
442,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",CLASSIC COMEDY TEAMS,600,"Name completing the catch phrase “Absolutely, Mr. Gallagher?” “Positively...”",Mr. Shean
443,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",USA,"DD: 1,600","Now known as this, in the 17th century this island ws owned by a man named Isaac Bedloe",Liberty
444,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",NURSERY RHYMES,800,In “rock-a-bye baby” this is when “the cradle will rock”,when the wind blows
445,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",STARTS WITH “S”,800,The center of our galaxy lies in this constellation between Scorpio & Capricorn,Sagitarius
446,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",WOMEN IN SPORTS,800,"Since March, women's tennis has had a new advantage, this 14-year-old powerhouse",Jennifer Capriati
447,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",THE MIDDLE AGES,800,"In the 13th C. the Franciscan friars wore gray, while the Friars founded by this saint wore black",Saint Dominic
448,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",CLASSIC COMEDY TEAMS,800,"Wheeler had Woolsey, & Olsen had him for a partner",(Chick) Johnson
449,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",USA,1000,Thomas McKean of Delaware was the last to sign this & may have done it as late as 1781,Declaration of Independence
450,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",NURSERY RHYMES,1000,"A compendium of nursery rhyme character quotes would include this one under Horner, Little Jack",what a good boy am I
451,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",STARTS WITH “S”,1000,This term that means “without knee breeches” was applied to some ill-clad French revolutionaries,sans-culottes
452,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",WOMEN IN SPORTS,1000,"With over $2.5 million in career earnings, Pat Bradley is the top female money-winner in this sport",golf
453,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",THE MIDDLE AGES,1000,"Pope Stephen II gave him the title patrician, but most people know Pepin III by this nickname",Pepin the Short
454,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",CLASSIC COMEDY TEAMS,1000,"Their real last name was Joachim; brothers Harry, Al & Jimmy got this name from a passing truck",Ritz Brothers
455,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",OLD TESTAMENT,500,I Kings 10 says the Queen of Sheba was highly impressed by his wisdom,Solomon
456,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",SCIENCE,500,"In 1931 “New Dawn”, a species of this thorny garden flower, became the 1st plant to receive a patent",rose
457,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",ART,500,"Missing from the 1989 U.S. tour of his works was a lady missing her clothes, the “Naked Maja”",Goya
458,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",LAKES & RIVERS,500,3 of the 5 largest lakes in north America are part of this group,Greak Lakes
459,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",THEATRE,500,The book “Mama's Bank Account” evolved into this play,I Remember Mama
460,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",MAGAZINES,500,The Numismatist is geared to hobbyists who collect these,coins
461,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",OLD TESTAMENT,1000,"While smiting the firstborn in Egypt, the Lord passed over houses with this on the doorposts",lamb\'s blood
462,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",SCIENCE,1000,It's the common name for hydrated oxide of iron,rust
463,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",ART,1000,"Naum Gabo created a kinetic sculpture in 1920, but this artist is credited with the first true mobile",(Alexander) Calder
464,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",LAKES & RIVERS,1000,"This country's longest river is the Tay, but the Clyde carries more traffic",Scotland
465,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",THEATRE,1000,E. O'Neill play about a fugitive black man who'd made himself ruler of a West Indian island,(The) Emperor Jones
466,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",MAGAZINES,1000,Cape Cod Life caters to residents of Cape Cod as well as these 2 resort islands,Nantucket & Martha\'s Vineyard
467,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",OLD TESTAMENT,"DD: 2,500",The Open Bible describes the first of the 150 of these as “two ways of life contrasted”,Psalms
468,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",SCIENCE,1500,It's the ratio of the density of a liquid to that of an equal volume of distilled water at 4 degrees C.,specific gravity
469,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",ART,1500,Last name of the Rembrandt known for portraits of Washington & Jefferson,Peale
470,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",LAKES & RIVERS,1500,"New York state actually has 11, not 10, of them",Finger Lakes
471,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",THEATRE,1500,"If Rosencrantz & Guildenstern were alive, they might know he also wrote “Jumpers”",Tom Stoppard
472,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",MAGAZINES,1500,Decision Magazine is published by this minister's evangelistic association,Billy Graham
473,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",OLD TESTAMENT,2000,"Not only did he foil Haman's plot, he got Haman's house after Haman was hanged",Mordecai
474,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",SCIENCE,2000,1 of 2 protocontinents that converged about 300 million years ago to form Pangaea,Gondwanaland (or Laurasia)
475,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",ART,2000,German-born artist who's been called “Dadamax” & “The Complete Surrealist”,Max Ernst
476,superjeopardy,"Super Jeopardy! show #6 - Saturday, July 21, 1990",LAKES & RIVERS,2000,"Lake Eyre, the largest on this continent, covers 3600 square miles but is only about 4 feet deep",Australia
